pokemonId,latitude,longitude,appearedLocalTime,cluster
129,33.704794,-78.862991,2016-09-07T00:50:58,4
96,43.761449,-79.214934,2016-09-07T00:50:58,4
19,33.553845,-84.356218,2016-09-07T00:50:57,4
13,46.088842,14.511790,2016-09-07T00:50:57,3
54,34.007955,-118.499306,2016-09-07T00:50:56,2
96,43.771362,-79.212643,2016-09-07T00:50:55,4
16,20.443037,-97.323346,2016-09-07T00:50:54,2
96,53.552059,-113.567656,2016-09-07T00:50:53,2
74,33.598230,-111.873487,2016-09-07T00:50:53,2
19,33.555307,-84.351946,2016-09-07T00:50:52,4
37,34.008332,-118.498759,2016-09-07T00:50:52,2
69,37.754509,-97.266845,2016-09-07T00:50:51,2
127,29.963785,-90.063984,2016-09-07T00:50:51,4
19,46.145469,-122.931214,2016-09-07T00:50:51,2
16,34.204174,-118.497299,2016-09-07T00:50:48,2
75,48.746094,2.401426,2016-09-07T00:50:48,3
13,-37.790785,175.281745,2016-09-07T00:50:47,0
13,29.963063,-90.062598,2016-09-07T00:50:47,4
46,42.278258,-87.832603,2016-09-07T00:50:47,4
29,29.107851,-80.992762,2016-09-07T00:50:46,4
13,45.819071,-122.547019,2016-09-07T00:50:44,2
16,42.278048,-87.837823,2016-09-07T00:50:43,4
19,50.082910,14.240221,2016-09-07T00:50:42,3
13,37.207267,-93.292359,2016-09-07T00:50:42,4
133,53.642800,-113.507825,2016-09-07T00:50:41,2
98,34.010570,-118.500036,2016-09-07T00:50:39,2
10,43.758122,-79.211057,2016-09-07T00:50:39,4
29,48.742884,2.400979,2016-09-07T00:50:39,3
19,38.984806,-77.532160,2016-09-07T00:50:39,4
118,34.900433,-77.533414,2016-09-07T00:50:38,4
98,48.747652,2.401996,2016-09-07T00:50:38,3
46,33.599029,-111.868270,2016-09-07T00:50:36,2
13,-13.001808,-38.463429,2016-09-07T00:50:35,1
16,-13.001574,-38.455377,2016-09-07T00:50:35,1
39,40.929142,-73.893773,2016-09-07T00:50:35,4
74,53.546511,-113.572790,2016-09-07T00:50:35,2
48,43.774854,-79.205063,2016-09-07T00:50:35,4
41,34.018191,-118.489453,2016-09-07T00:50:34,2
16,-13.002272,-38.457349,2016-09-07T00:50:29,1
10,20.524085,-97.458547,2016-09-07T00:50:29,2
58,33.596592,-111.874698,2016-09-07T00:50:29,2
16,41.133725,-104.754236,2016-09-07T00:50:28,2
16,46.146008,-122.930321,2016-09-07T00:50:27,2
54,20.525117,-97.458209,2016-09-07T00:50:25,2
133,39.946620,-75.378335,2016-09-07T00:50:23,4
16,37.753864,-97.266592,2016-09-07T00:50:19,2
127,48.600124,-93.413782,2016-09-07T00:50:18,4
35,41.070549,-81.473254,2016-09-07T00:50:15,4
90,26.135082,-97.167788,2016-09-07T00:50:15,2
19,42.280318,-87.835750,2016-09-07T00:50:15,4
19,29.106398,-80.989913,2016-09-07T00:50:14,4
74,41.131540,-104.753871,2016-09-07T00:50:13,2
16,37.209651,-93.293774,2016-09-07T00:50:11,4
16,40.928264,-73.895702,2016-09-07T00:50:09,4
19,29.967399,-90.061795,2016-09-07T00:50:09,4
96,43.761273,-79.213084,2016-09-07T00:50:09,4
129,38.886733,-77.041020,2016-09-07T00:50:06,4
54,-34.607247,-58.366209,2016-09-07T00:50:05,1
133,-34.607038,-58.366565,2016-09-07T00:50:04,1
16,37.679920,-97.339714,2016-09-07T00:50:03,2
16,53.640785,-113.501992,2016-09-07T00:50:03,2
16,29.963875,-90.063765,2016-09-07T00:50:02,4
96,43.813468,-111.783215,2016-09-07T00:50:02,2
92,43.761466,-79.215111,2016-09-07T00:49:59,4
16,-34.861864,-57.922248,2016-09-07T00:49:58,1
17,-37.788205,175.281422,2016-09-07T00:49:57,0
58,33.626500,-111.720151,2016-09-07T00:49:56,2
32,43.757834,-79.211145,2016-09-07T00:49:56,4
17,48.747002,2.406847,2016-09-07T00:49:55,3
19,44.443213,-73.110286,2016-09-07T00:49:55,4
16,39.648702,-77.703221,2016-09-07T00:49:55,4
60,38.883482,-77.042099,2016-09-07T00:49:54,4
128,33.623604,-111.723225,2016-09-07T00:49:53,2
120,26.132744,-97.170482,2016-09-07T00:49:52,2
19,34.207355,-118.497025,2016-09-07T00:49:52,2
16,29.971643,-90.065881,2016-09-07T00:49:52,4
138,-34.606286,-58.366387,2016-09-07T00:49:50,1
13,48.601290,-93.416773,2016-09-07T00:49:49,4
13,29.971012,-90.063254,2016-09-07T00:49:48,4
13,20.443446,-97.322418,2016-09-07T00:49:46,2
46,29.969025,-90.062233,2016-09-07T00:49:46,4
16,38.984959,-84.693058,2016-09-07T00:49:44,4
104,41.134421,-104.748311,2016-09-07T00:49:44,2
60,-34.611634,-58.365496,2016-09-07T00:49:43,1
21,53.542617,-113.566132,2016-09-07T00:49:41,2
35,39.946267,-75.377425,2016-09-07T00:49:39,4
19,43.771618,-79.209118,2016-09-07T00:49:35,4
96,43.769994,-79.210704,2016-09-07T00:49:34,4
16,29.970742,-90.062014,2016-09-07T00:49:33,4
120,37.208941,-93.295268,2016-09-07T00:49:31,4
25,39.644072,-77.711182,2016-09-07T00:49:30,4
61,26.133838,-97.170650,2016-09-07T00:49:29,2
129,34.901905,-77.532877,2016-09-07T00:49:29,4
17,39.758933,-84.061795,2016-09-07T00:49:29,4
92,39.751325,-84.088785,2016-09-07T00:49:28,4
16,44.479357,26.078870,2016-09-07T00:49:28,3
48,38.980072,-84.696406,2016-09-07T00:49:28,4
124,53.547262,-113.569189,2016-09-07T00:49:27,2
19,53.642387,-113.509816,2016-09-07T00:49:27,2
133,39.415824,-77.419141,2016-09-07T00:49:27,4
43,54.154866,-4.527392,2016-09-07T00:49:27,3
86,44.445876,-73.109797,2016-09-07T00:49:26,4
13,53.644687,-113.503918,2016-09-07T00:49:25,2
16,-37.790066,175.284493,2016-09-07T00:49:23,0
19,38.981015,-84.699265,2016-09-07T00:49:22,4
61,37.685061,-97.339461,2016-09-07T00:49:22,2
86,41.781765,-72.449531,2016-09-07T00:49:20,4
16,37.203264,-93.295033,2016-09-07T00:49:19,4
13,25.726087,-100.379750,2016-09-07T00:49:18,2
16,44.445805,-73.109327,2016-09-07T00:49:17,4
129,34.903001,-77.531174,2016-09-07T00:49:15,4
77,38.886194,-77.044078,2016-09-07T00:49:14,4
133,45.817535,-122.544060,2016-09-07T00:49:14,2
41,34.014954,-118.493102,2016-09-07T00:49:13,2
13,53.643306,-113.507545,2016-09-07T00:49:13,2
19,33.704423,-78.865556,2016-09-07T00:49:13,4
48,20.534564,-97.434291,2016-09-07T00:49:12,2
19,46.089295,14.511819,2016-09-07T00:49:12,3
19,39.645262,-77.714133,2016-09-07T00:49:12,4
116,41.068394,-81.472654,2016-09-07T00:49:11,4
21,41.071754,-81.473683,2016-09-07T00:49:11,4
16,44.446656,-73.102754,2016-09-07T00:49:10,4
77,41.133872,-104.756059,2016-09-07T00:49:09,2
16,29.969929,-90.060335,2016-09-07T00:49:09,4
16,33.706042,-78.863433,2016-09-07T00:49:07,4
102,39.744421,-84.085567,2016-09-07T00:49:07,4
72,38.883162,-77.042819,2016-09-07T00:49:07,4
98,37.209951,-93.295033,2016-09-07T00:49:07,4
74,25.724872,-100.372467,2016-09-07T00:49:06,2
48,39.756180,-84.058162,2016-09-07T00:49:06,4
23,29.110985,-80.991122,2016-09-07T00:49:04,4
19,33.623570,-111.723411,2016-09-07T00:49:03,2
122,48.742079,2.401962,2016-09-07T00:49:03,3
13,42.234801,-87.953047,2016-09-07T00:49:03,4
21,39.942066,-75.385712,2016-09-07T00:49:02,4
48,53.638866,-113.502169,2016-09-07T00:49:02,2
17,-34.857918,-57.907512,2016-09-07T00:49:02,1
11,29.966587,-90.061284,2016-09-07T00:48:59,4
19,38.979932,-84.696896,2016-09-07T00:48:59,4
13,20.536109,-97.428460,2016-09-07T00:48:58,2
16,-37.786039,175.281098,2016-09-07T00:48:55,0
98,43.771321,-79.212996,2016-09-07T00:48:55,4
42,34.009477,-118.496752,2016-09-07T00:48:54,2
13,37.206569,-93.290393,2016-09-07T00:48:54,4
74,33.603662,-111.751545,2016-09-07T00:48:53,2
133,48.601172,-93.410168,2016-09-07T00:48:52,4
13,34.901037,-77.526964,2016-09-07T00:48:51,4
13,39.750577,-84.089858,2016-09-07T00:48:51,4
19,48.746406,2.405307,2016-09-07T00:48:43,3
74,43.805713,-111.782986,2016-09-07T00:48:43,2
35,20.525154,-97.457363,2016-09-07T00:48:42,2
48,46.088523,14.511317,2016-09-07T00:48:40,3
98,42.277155,-87.831297,2016-09-07T00:48:40,4
96,53.546642,-113.567441,2016-09-07T00:48:39,2
19,53.641701,-113.515705,2016-09-07T00:48:39,2
16,33.555211,-84.347920,2016-09-07T00:48:38,4
69,53.642378,-113.496044,2016-09-07T00:48:36,2
21,-34.858273,-57.905826,2016-09-07T00:48:36,1
32,40.928144,-73.894324,2016-09-07T00:48:35,4
10,48.747698,2.403577,2016-09-07T00:48:35,3
16,48.599998,-93.410116,2016-09-07T00:48:35,4
35,34.015857,-118.492372,2016-09-07T00:48:33,2
16,50.082913,14.242164,2016-09-07T00:48:33,3
19,30.141415,-90.934111,2016-09-07T00:48:31,4
147,33.706272,-78.861222,2016-09-07T00:48:30,4
133,-34.859587,-57.912660,2016-09-07T00:48:29,1
134,46.146126,-122.930474,2016-09-07T00:48:29,2
48,29.106218,-80.989913,2016-09-07T00:48:27,4
35,48.743603,2.404194,2016-09-07T00:48:26,3
16,39.416317,-77.422190,2016-09-07T00:48:26,4
13,33.704231,-78.867237,2016-09-07T00:48:25,4
133,29.105183,-80.987928,2016-09-07T00:48:25,4
19,37.680668,-97.340980,2016-09-07T00:48:25,2
32,39.944413,-75.381341,2016-09-07T00:48:24,4
16,39.640155,-77.709482,2016-09-07T00:48:24,4
19,39.744412,-84.085402,2016-09-07T00:48:23,4
19,-34.860424,-57.916034,2016-09-07T00:48:23,1
41,33.602920,-111.753315,2016-09-07T00:48:21,2
129,33.707054,-78.860337,2016-09-07T00:48:19,4
58,34.203527,-118.496387,2016-09-07T00:48:19,2
74,33.604604,-111.749589,2016-09-07T00:48:18,2
16,25.726033,-100.379223,2016-09-07T00:48:18,2
19,46.089389,14.509918,2016-09-07T00:48:18,3
16,39.760545,-84.046272,2016-09-07T00:48:18,4
16,42.237157,-87.955573,2016-09-07T00:48:17,4
16,37.206686,-93.292202,2016-09-07T00:48:16,4
19,29.973449,-90.066684,2016-09-07T00:48:16,4
129,44.477390,26.078408,2016-09-07T00:48:14,3
16,33.554929,-84.357039,2016-09-07T00:48:14,4
19,33.553288,-84.355478,2016-09-07T00:48:14,4
13,39.646656,-77.710824,2016-09-07T00:48:13,4
23,48.744405,2.403386,2016-09-07T00:48:13,3
48,39.945256,-75.386077,2016-09-07T00:48:11,4
19,29.963332,-90.066392,2016-09-07T00:48:11,4
10,38.422235,-82.434438,2016-09-07T00:48:10,4
16,38.983774,-84.693793,2016-09-07T00:48:10,4
133,-12.998920,-38.460800,2016-09-07T00:48:10,1
29,43.774535,-79.205592,2016-09-07T00:48:09,4
72,26.138099,-97.169893,2016-09-07T00:48:08,2
98,45.814047,-122.546447,2016-09-07T00:48:07,2
133,37.206575,-93.290157,2016-09-07T00:48:07,4
133,-34.860535,-57.918519,2016-09-07T00:48:07,1
52,30.038816,-90.239308,2016-09-07T00:48:07,4
19,41.133441,-104.754054,2016-09-07T00:48:05,2
13,53.642593,-113.508820,2016-09-07T00:48:05,2
96,43.768927,-79.211145,2016-09-07T00:48:04,4
98,26.138011,-97.169809,2016-09-07T00:48:03,2
43,-34.864763,-57.917898,2016-09-07T00:48:03,1
46,42.236081,-87.955726,2016-09-07T00:48:03,4
10,-34.861691,-57.916921,2016-09-07T00:48:02,1
129,-34.606780,-58.366209,2016-09-07T00:48:01,1
19,37.208360,-93.292123,2016-09-07T00:48:01,4
86,53.546416,-113.567235,2016-09-07T00:48:00,2
19,44.450664,-73.103809,2016-09-07T00:47:59,4
19,-34.859121,-57.912394,2016-09-07T00:47:56,1
96,43.771744,-79.210440,2016-09-07T00:47:55,4
16,20.443539,-97.322418,2016-09-07T00:47:55,2
16,41.135159,-104.752686,2016-09-07T00:47:55,2
46,43.772403,-79.207267,2016-09-07T00:47:55,4
29,40.929092,-73.893957,2016-09-07T00:47:55,4
21,29.969026,-90.060700,2016-09-07T00:47:53,4
46,34.007829,-118.499489,2016-09-07T00:47:53,2
48,44.444796,-73.110966,2016-09-07T00:47:52,4
19,37.758734,-97.261282,2016-09-07T00:47:52,2
92,37.210489,-93.293696,2016-09-07T00:47:50,4
133,33.553841,-84.356136,2016-09-07T00:47:48,4
35,40.929373,-73.893773,2016-09-07T00:47:48,4
98,46.146118,-122.930754,2016-09-07T00:47:47,2
133,33.707105,-78.861841,2016-09-07T00:47:47,4
14,53.642234,-113.510121,2016-09-07T00:47:47,2
19,-34.859198,-57.904761,2016-09-07T00:47:47,1
109,33.552568,-84.354985,2016-09-07T00:47:46,4
19,-12.999892,-38.457349,2016-09-07T00:47:44,1
102,38.848416,-94.638295,2016-09-07T00:47:44,4
13,46.145436,-122.931316,2016-09-07T00:47:40,2
129,34.899995,-77.530010,2016-09-07T00:47:40,4
16,43.810031,-111.778475,2016-09-07T00:47:37,2
100,26.136722,-97.169893,2016-09-07T00:47:37,2
21,40.929748,-73.894784,2016-09-07T00:47:35,4
43,20.531354,-97.429305,2016-09-07T00:47:34,2
74,41.138084,-104.752686,2016-09-07T00:47:34,2
48,-13.004036,-38.456610,2016-09-07T00:47:32,1
21,-37.787591,175.282634,2016-09-07T00:47:32,0
19,44.445869,-73.108775,2016-09-07T00:47:32,4
13,44.449702,-73.110142,2016-09-07T00:47:31,4
21,29.967490,-90.061795,2016-09-07T00:47:31,4
48,37.759161,-97.263726,2016-09-07T00:47:29,2
13,33.604638,-111.749402,2016-09-07T00:47:29,2
46,41.130862,-104.749040,2016-09-07T00:47:27,2
19,39.415434,-77.419948,2016-09-07T00:47:27,4
16,30.141242,-90.932992,2016-09-07T00:47:26,4
39,39.742569,-84.091756,2016-09-07T00:47:25,4
17,44.445723,-73.109275,2016-09-07T00:47:23,4
16,46.143690,-122.929488,2016-09-07T00:47:22,2
18,44.445324,-73.108593,2016-09-07T00:47:16,4
98,20.441976,-97.324358,2016-09-07T00:47:16,2
90,26.133346,-97.167620,2016-09-07T00:47:14,2
60,34.008675,-118.498667,2016-09-07T00:47:13,2
69,29.103825,-80.990518,2016-09-07T00:47:11,4
13,39.645186,-77.715653,2016-09-07T00:47:11,4
19,-34.858204,-57.908222,2016-09-07T00:47:09,1
35,43.774616,-79.204887,2016-09-07T00:47:09,4
70,29.108872,-80.990518,2016-09-07T00:47:05,4
21,46.145008,-122.929026,2016-09-07T00:47:04,2
41,43.773287,-79.205680,2016-09-07T00:47:03,4
48,37.758371,-97.264485,2016-09-07T00:47:01,2
16,-37.787257,175.282553,2016-09-07T00:47:00,0
13,34.897989,-77.528666,2016-09-07T00:46:59,4
19,53.643580,-113.503206,2016-09-07T00:46:59,2
16,-13.001871,-38.455377,2016-09-07T00:46:59,1
74,43.809515,-111.788129,2016-09-07T00:46:57,2
35,54.156171,-4.529033,2016-09-07T00:46:56,3
16,46.142999,-122.922080,2016-09-07T00:46:56,2
127,38.423580,-82.432491,2016-09-07T00:46:55,4
98,43.768506,-79.214494,2016-09-07T00:46:54,4
19,33.553850,-84.354410,2016-09-07T00:46:51,4
46,37.679420,-97.338449,2016-09-07T00:46:51,2
54,20.526701,-97.457955,2016-09-07T00:46:51,2
16,33.707816,-78.861133,2016-09-07T00:46:50,4
118,-34.609927,-58.363891,2016-09-07T00:46:47,1
16,20.441713,-97.321827,2016-09-07T00:46:46,2
13,33.554753,-84.353178,2016-09-07T00:46:45,4
69,44.444258,-73.111806,2016-09-07T00:46:44,4
16,39.751346,-84.087630,2016-09-07T00:46:41,4
96,39.641927,-77.713418,2016-09-07T00:46:41,4
19,-12.999303,-38.462443,2016-09-07T00:46:40,1
98,30.141145,-90.934036,2016-09-07T00:46:39,4
13,48.744764,2.401226,2016-09-07T00:46:38,3
48,44.451206,-73.109331,2016-09-07T00:46:37,4
19,-34.856219,-57.908577,2016-09-07T00:46:37,1
16,33.555319,-84.352192,2016-09-07T00:46:35,4
20,-34.860430,-57.917898,2016-09-07T00:46:35,1
10,29.968844,-90.064057,2016-09-07T00:46:35,4
118,34.901467,-77.529472,2016-09-07T00:46:34,4
19,30.141143,-90.934260,2016-09-07T00:46:34,4
96,43.774213,-79.213084,2016-09-07T00:46:33,4
13,46.086779,14.514210,2016-09-07T00:46:31,3
63,33.600733,-111.872555,2016-09-07T00:46:31,2
16,53.641696,-113.496310,2016-09-07T00:46:30,2
79,36.815511,-119.791593,2016-09-07T00:46:29,2
69,38.423422,-82.431306,2016-09-07T00:46:29,4
16,33.555746,-84.353917,2016-09-07T00:46:25,4
13,46.086188,14.511133,2016-09-07T00:46:23,3
116,43.772881,-79.208412,2016-09-07T00:46:23,4
19,46.127057,-122.966682,2016-09-07T00:46:23,2
15,29.966407,-90.059241,2016-09-07T00:46:22,4
48,41.137499,-104.750681,2016-09-07T00:46:22,2
122,46.089447,14.512411,2016-09-07T00:46:22,3
41,43.771151,-79.205768,2016-09-07T00:46:20,4
19,39.639670,-77.713865,2016-09-07T00:46:20,4
129,20.528479,-97.459646,2016-09-07T00:46:19,2
96,43.774369,-79.204622,2016-09-07T00:46:18,4
74,25.723007,-100.375538,2016-09-07T00:46:18,2
10,53.640064,-113.505035,2016-09-07T00:46:17,2
116,20.443083,-97.322249,2016-09-07T00:46:16,2
13,45.819273,-122.547420,2016-09-07T00:46:13,2
16,-37.788277,175.279078,2016-09-07T00:46:11,0
32,46.145693,-122.924847,2016-09-07T00:46:10,2
81,43.811302,-111.785133,2016-09-07T00:46:10,2
102,20.535144,-97.429390,2016-09-07T00:46:09,2
32,43.773038,-79.204622,2016-09-07T00:46:09,4
4,30.039087,-90.239382,2016-09-07T00:46:09,4
19,32.084385,-83.792970,2016-09-07T00:46:08,4
10,48.602695,-93.416942,2016-09-07T00:46:07,4
127,29.969025,-90.062087,2016-09-07T00:46:06,4
133,-6.941012,107.564246,2016-09-07T00:46:05,0
96,43.771801,-79.210263,2016-09-07T00:46:05,4
46,37.208684,-93.295504,2016-09-07T00:46:03,4
16,26.135866,-97.168630,2016-09-07T00:46:02,2
102,30.039087,-90.239455,2016-09-07T00:46:01,4
19,-34.858099,-57.907601,2016-09-07T00:46:00,1
60,37.207328,-93.293145,2016-09-07T00:45:57,4
133,39.642183,-77.716548,2016-09-07T00:45:57,4
133,-34.860431,-57.918164,2016-09-07T00:45:56,1
92,38.422953,-82.430374,2016-09-07T00:45:55,4
63,25.720004,-100.377907,2016-09-07T00:45:54,2
27,33.703302,-78.865556,2016-09-07T00:45:54,4
116,39.747317,-84.088868,2016-09-07T00:45:54,4
19,-37.788764,175.278835,2016-09-07T00:45:54,0
13,29.969926,-90.067195,2016-09-07T00:45:52,4
10,48.598771,-93.414510,2016-09-07T00:45:52,4
13,44.448949,-73.103722,2016-09-07T00:45:51,4
16,53.644543,-113.502455,2016-09-07T00:45:50,2
133,48.743222,2.403636,2016-09-07T00:45:48,3
127,13.804031,100.561301,2016-09-07T00:45:47,0
13,20.525678,-97.460237,2016-09-07T00:45:45,2
13,37.208646,-93.293853,2016-09-07T00:45:43,4
19,32.086529,-83.797033,2016-09-07T00:45:43,4
133,29.971463,-90.065736,2016-09-07T00:45:43,4
19,29.108936,-80.991467,2016-09-07T00:45:42,4
60,26.134898,-97.171492,2016-09-07T00:45:40,2
79,-37.788142,175.281907,2016-09-07T00:45:37,0
133,41.779208,-72.445740,2016-09-07T00:45:36,4
48,46.089512,14.511316,2016-09-07T00:45:36,3
43,-34.865275,-57.916744,2016-09-07T00:45:36,1
41,-34.860486,-57.904406,2016-09-07T00:45:36,1
21,48.743080,2.402923,2016-09-07T00:45:35,3
19,-37.788750,175.282634,2016-09-07T00:45:34,0
58,25.726576,-100.379311,2016-09-07T00:45:33,2
16,37.203269,-93.294875,2016-09-07T00:45:32,4
21,41.078327,-81.521284,2016-09-07T00:45:31,4
74,48.748041,2.402204,2016-09-07T00:45:30,3
96,41.131007,-104.754418,2016-09-07T00:45:30,2
21,46.146595,-122.928766,2016-09-07T00:45:30,2
13,34.900165,-77.530010,2016-09-07T00:45:29,4
16,46.087704,14.512945,2016-09-07T00:45:29,3
96,41.135900,-104.749952,2016-09-07T00:45:27,2
16,41.078198,-81.520598,2016-09-07T00:45:26,4
21,29.963244,-90.061430,2016-09-07T00:45:26,4
46,38.986264,-84.696733,2016-09-07T00:45:26,4
118,34.897951,-77.529114,2016-09-07T00:45:25,4
133,44.446033,-73.106931,2016-09-07T00:45:25,4
19,37.204659,-93.295976,2016-09-07T00:45:25,4
19,48.744346,2.406184,2016-09-07T00:45:25,3
48,48.742578,2.408136,2016-09-07T00:45:24,3
19,33.555123,-84.349809,2016-09-07T00:45:23,4
127,13.798187,100.560071,2016-09-07T00:45:22,0
21,38.984505,-84.695590,2016-09-07T00:45:22,4
19,-34.863900,-57.914436,2016-09-07T00:45:20,1
133,37.757282,-97.264738,2016-09-07T00:45:19,2
35,25.724400,-100.376503,2016-09-07T00:45:19,2
69,26.136446,-97.169893,2016-09-07T00:45:19,2
1,26.136359,-97.167957,2016-09-07T00:45:17,2
18,29.104729,-80.991899,2016-09-07T00:45:17,4
72,30.042883,-90.237183,2016-09-07T00:45:16,4
19,39.741277,-84.091591,2016-09-07T00:45:15,4
102,37.754794,-97.263558,2016-09-07T00:45:14,2
4,39.647907,-77.708409,2016-09-07T00:45:13,4
19,33.595134,-111.873580,2016-09-07T00:45:13,2
16,37.206392,-93.293774,2016-09-07T00:45:13,4
16,46.088383,14.512989,2016-09-07T00:45:12,3
16,29.965229,-90.066392,2016-09-07T00:45:12,4
21,34.903248,-77.529472,2016-09-07T00:45:12,4
21,43.775111,-79.206209,2016-09-07T00:45:11,4
19,37.207905,-93.293460,2016-09-07T00:45:11,4
19,46.087801,14.508069,2016-09-07T00:45:06,3
98,38.822853,-82.169536,2016-09-07T00:45:06,4
19,37.757028,-97.266171,2016-09-07T00:45:04,2
13,13.799561,100.559279,2016-09-07T00:45:03,0
21,32.086894,-83.797282,2016-09-07T00:45:01,4
74,25.725217,-100.379135,2016-09-07T00:45:01,2
19,48.599920,-93.410106,2016-09-07T00:45:00,4
1,53.644620,-113.502081,2016-09-07T00:45:00,2
11,44.449965,-73.105055,2016-09-07T00:44:59,4
41,53.548548,-113.569033,2016-09-07T00:44:58,2
120,37.209763,-93.292752,2016-09-07T00:44:56,4
7,30.040173,-90.237842,2016-09-07T00:44:54,4
96,48.599807,-93.413922,2016-09-07T00:44:51,4
133,39.416297,-77.422011,2016-09-07T00:44:51,4
96,43.768367,-79.214582,2016-09-07T00:44:50,4
19,-34.860680,-57.908222,2016-09-07T00:44:49,1
96,43.772417,-79.214406,2016-09-07T00:44:46,4
13,46.091416,14.511892,2016-09-07T00:44:44,3
109,48.742879,2.405008,2016-09-07T00:44:43,3
19,37.758459,-97.264401,2016-09-07T00:44:42,2
13,54.155210,-4.527340,2016-09-07T00:44:42,3
72,30.042787,-90.240335,2016-09-07T00:44:41,4
18,45.817541,-122.543783,2016-09-07T00:44:40,2
23,34.899830,-77.526785,2016-09-07T00:44:39,4
41,39.747414,-84.089198,2016-09-07T00:44:38,4
111,26.133692,-97.169893,2016-09-07T00:44:33,2
35,34.009708,-118.495201,2016-09-07T00:44:31,2
116,38.823714,-82.167836,2016-09-07T00:44:31,4
19,33.556368,-84.354164,2016-09-07T00:44:30,4
10,13.799162,100.560246,2016-09-07T00:44:30,0
63,41.135893,-104.752960,2016-09-07T00:44:29,2
46,33.706898,-78.864318,2016-09-07T00:44:29,4
17,-34.860098,-57.911240,2016-09-07T00:44:29,1
19,-37.789131,175.279724,2016-09-07T00:44:28,0
10,48.743032,2.405196,2016-09-07T00:44:27,3
19,44.444454,-73.112611,2016-09-07T00:44:27,4
39,26.138103,-97.169809,2016-09-07T00:44:27,2
10,37.208164,-93.293145,2016-09-07T00:44:27,4
48,39.747202,-84.091344,2016-09-07T00:44:26,4
21,39.741893,-84.092664,2016-09-07T00:44:25,4
13,43.772890,-79.204622,2016-09-07T00:44:24,4
133,21.510874,-158.019572,2016-09-07T00:44:22,2
133,39.643056,-77.706888,2016-09-07T00:44:21,4
16,40.923534,-73.892211,2016-09-07T00:44:21,4
19,33.597984,-111.873021,2016-09-07T00:44:20,2
13,41.080646,-81.524113,2016-09-07T00:44:19,4
19,53.542664,-113.566766,2016-09-07T00:44:17,2
19,20.531957,-97.432516,2016-09-07T00:44:16,2
16,33.599574,-111.868922,2016-09-07T00:44:16,2
96,43.766046,-79.212731,2016-09-07T00:44:15,4
13,54.155657,-4.529057,2016-09-07T00:44:14,3
74,36.814118,-119.793312,2016-09-07T00:44:13,2
16,53.545219,-113.569541,2016-09-07T00:44:12,2
16,33.555046,-84.351946,2016-09-07T00:44:12,4
19,33.553581,-84.354246,2016-09-07T00:44:11,4
19,-37.790583,175.284978,2016-09-07T00:44:09,0
74,36.815549,-119.790056,2016-09-07T00:44:09,2
16,-37.787823,175.282230,2016-09-07T00:44:09,0
29,45.820389,-122.545995,2016-09-07T00:44:09,2
98,39.746295,-84.087713,2016-09-07T00:44:07,4
19,36.505135,-86.879228,2016-09-07T00:44:07,4
13,37.205375,-93.291258,2016-09-07T00:44:07,4
19,20.445859,-97.322249,2016-09-07T00:44:06,2
16,48.602536,-93.417012,2016-09-07T00:44:05,4
19,32.087837,-83.793053,2016-09-07T00:44:04,4
16,39.759845,-84.059235,2016-09-07T00:44:03,4
23,34.900049,-77.525620,2016-09-07T00:44:02,4
111,43.809316,-111.787638,2016-09-07T00:44:01,2
13,43.756969,-79.214494,2016-09-07T00:44:01,4
19,37.206776,-93.291966,2016-09-07T00:44:01,4
41,48.746874,2.401667,2016-09-07T00:43:59,3
107,25.725989,-100.379837,2016-09-07T00:43:57,2
133,45.816965,-122.545328,2016-09-07T00:43:57,2
118,37.206886,-93.291022,2016-09-07T00:43:54,4
16,46.145970,-122.927087,2016-09-07T00:43:51,2
70,38.984173,-84.695426,2016-09-07T00:43:50,4
10,41.779014,-72.445463,2016-09-07T00:43:49,4
16,36.504706,-86.882205,2016-09-07T00:43:49,4
13,39.756928,-84.060226,2016-09-07T00:43:49,4
16,38.418697,-82.431560,2016-09-07T00:43:49,4
97,43.761604,-79.214229,2016-09-07T00:43:49,4
19,-37.790123,175.283847,2016-09-07T00:43:48,0
35,40.929501,-73.893589,2016-09-07T00:43:46,4
90,30.039449,-90.238942,2016-09-07T00:43:45,4
16,30.036925,-90.236743,2016-09-07T00:43:45,4
16,29.108872,-80.993194,2016-09-07T00:43:45,4
10,34.899569,-77.525083,2016-09-07T00:43:45,4
96,41.018790,-81.610486,2016-09-07T00:43:45,4
21,53.644594,-113.502206,2016-09-07T00:43:44,2
21,46.147093,-122.925938,2016-09-07T00:43:43,2
19,48.599734,-93.413735,2016-09-07T00:43:43,4
16,43.756509,-79.214318,2016-09-07T00:43:41,4
16,44.446917,-73.108857,2016-09-07T00:43:39,4
19,46.084888,14.513538,2016-09-07T00:43:35,3
58,26.135516,-97.170145,2016-09-07T00:43:34,2
72,26.135357,-97.171492,2016-09-07T00:43:32,2
13,38.980046,-84.694038,2016-09-07T00:43:30,4
133,40.929863,-73.894508,2016-09-07T00:43:29,4
13,38.986032,-84.696978,2016-09-07T00:43:28,4
16,41.133052,-104.749952,2016-09-07T00:43:27,2
13,39.640736,-77.715653,2016-09-07T00:43:26,4
32,30.042163,-90.236156,2016-09-07T00:43:26,4
13,53.629084,-113.550093,2016-09-07T00:43:26,2
54,37.682072,-97.342330,2016-09-07T00:43:25,2
